id,barcode,toothpasteName,imageUrl,manufacturer,importer,distributor,toothpasteType,ingredients,ageGroup,labelWarnings,containsFluoride,fluorideAmountLabeled,fluorideAmount,benefits,
377,8859380901108,ยาสีฟันKindee รุ่น Organic Fluoride 500 ppm (Strawberry),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture377.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท คินดี้ คิดส์ดี คิดส์ จํากัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Sorbitol, Acrylate/C10-30 Alkyl Acrylate Crosspolymer, Xylitol, Propanediol, Cellulose Gum, Sodium Benzoate, Xanthan Gum, Flavor, PEG-40 Hydrogenated Castor Oil, Sodium Saccharin, Sodium Lauroyl Sarcosinate, Sodium Fluoride, Potassium Sorbate, Disodium EDTA, Glycerin, Calcium Phophoryl Oligosaccharides, Fragaria Vesca (Strawberry) Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Phenoxyethanol, CI14700 ",1 ปีขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,500,"ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
378,8859380901405,ยาสีฟันKindee รุ่น Organic Fluoride 1000 ppm (Strawberry),https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture378.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท คินดี้ คิดส์ดี คิดส์ จํากัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Sorbitol, Acrylate/C10-30 Alkyl Acrylate Crosspolymer, Xylitol, Propanediol, Cellulose Gum, Sodium Benzoate, Xanthan Gum, Flavor, PEG-40 Hydrogenated Castor Oil, Sodium Fluoride, Sodium Saccharin, Sodium Lauroyl Sarcosinate, Potassium Sorbate, Disodium EDTA, Glycerin, Calcium Phophoryl Oligosaccharides, Fragaria Vesca (Strawberry) Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Phenoxyethanol, CI14700 ",2 ปีขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1000,"ลดการสะสมของแบคทีเรีย, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
379,8859380902181,ยาสีฟันKindee รุ่น Organic Fluoride 1000 ppm (Melon) Anti Plaque,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture379.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท คินดี้ คิดส์ดี คิดส์ จํากัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Sorbitol, Glycerin, Hydrated Silica, PEG-40 Hydrogenated Castor Oil, Xylitol, Flavor, Cellulose Gum, Propanediol, Xanthan Gum, Potassium Sorbate, Sodium Benzoate, Zinc Citrate, Sodium Lauroyl Sarcosinate, Cucumis Melo (Melon) Fruit Extract, Sodium Fluoride, Sodium Saccharin, Propylene Glycol, Disodium EDTA, Calcium Phophoryl Oligosaccharides, Mentha Viridis (Spearmint) Leaf Oil, Phenoxyethanol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Chloroxylenol, CI77891, CI19140, CI42090, CI42053",2 ปีขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1000,"ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
380,8853963024468,ยาสีฟันKindee รุ่น Organic Fluoride 1500 ppm (Strawberry) Anti Plaque,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture380.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Sorbitol, Hydrated Silica, Glycerin, Xylitol, PEG-40 Hydrogenated Castor Oil, Propanediol, Sodium Benzoate, Sodium Lauroyl Sarcosinate, Cellulose Gum,Flavor, Xanthan Gum, Potassium Sorbate, Zinc Citrate, Sodium Fluoride, Sodium Saccharin, Disodium EDTA, Phenoxyethanol, Calcium Phophoryl Oligosaccharides, Caprylyl Glycol, Fragaria Vesca (Strawberry) Fruit Extract, Aloe Barbadensis Leaf Juice, Chloroxylenol, CI14700",6 ปีขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1500,"ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
381,8853963024475,ยาสีฟันKindee รุ่น Organic Fluoride 1500 ppm (Watermelon) Anti Plaque,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture381.png,บริษัท สุรทิณฑ์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,ยาสีฟันผสมฟลูออไรด์,"Aqua, Sorbitol, Hydrated Silica, Glycerin, Xylitol, Sodium Benzoate, PEG-40 Hydrogenated Castor Oil, Propanediol, Sodium Lauroyl Sarcosinate, Flavor, Cellulose Gum, Xanthan Gum, Potassium Sorbate, Zinc Citrate, Sodium Fluoride, Sodium Saccharin, Menthol, Disodium EDTA, Phenoxyethanol, Calcium Phophoryl Oligosaccharides, Citrullus Lanatus Fruit Extract, Caprylyl Glycol, Aloe Barbadensis Leaf Juice, Chloroxylenol, Dehydroacetic Acid, Green Tea Extract, CI77891, CI14700, CI17200",6 ปีขึ้นไป,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน, ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1500,"ป้องกันฟันผุ, ดูแลสุขภาพเหงือก",
382,8851929021841,ยาสีฟัน DR.DENT,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture382.png,บริษัท รูเบียอุตสาหกรรม จำกัด,-,บริษัท บีดีเอ็มเอส เวลเนส คลินิก จำกัด,ยาสีฟันผสมฟลูออไรด์,"Water, Sorbitol, Hydrated Silica, Glycerin, Silica, Sodium Coco-Sulfate, Flavor, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Citrus Limon (Lemon) Pell Oil, Mentha Piperita (Peppermint) Oil, Cymbopogon Citratus (Lemongrass) Leaf Oil, Mentha Arvensis (Mint) Leaf Oil, Pimpinella Anisum (Anise) Seed Oil, Mentha Viridis (Spearmint) Leaf Oil, Cellulose Gum, Zinc Lactate, Sodium Benzoate, Titanium Dioxide, Sodium Fluoride, Xylitol, Sodium Methyl Cocoyl Taurate, Sodium Lauroyl Sarcosinate, Sodium Saccharin, Menthol, Eugenia Caryophyllus (Clove) Bud Oil, Cetylpyridinium Chloride, Quercus Salicina Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Salvia Officinalis (Sage) Leaf Extract, Commiphora Myrrha Resin Extract, Krameria Triandra Root Extract, Propolis Extract, CI19140, CI42090",ไม่ระบุ,มีสาร Sodium fluoride เด็กอายุต่ำกว่า 6 ปี ควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์,1,0,-,"ลดการสะสมของแบคทีเรีย, ป้องกันฟันผุ, ดูแลสุขภาพเหงือก,  ไม่มีสาร SLS",
383,8852525368101,ยาสีฟันราสยาน,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture383.png,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,-,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,ยาสีฟันสมุนไพร,"Calcium Carbonate, Menthol, Eugenia Caryophyllus, Camphor, Sodium Lauryl Sulfate ",ไม่ระบุ,"ไม่ควรใช้แปรงเปียก ป้ายยาสีฟัน, ควรปิดฝาทุกครั้งหลังการใช้งาน",0,-,-,"ทำให้ฟันขาว, ลดอาการเสียวฟัน, ลดการสะสมของแบคทีเรีย",
384,,ยาสีฟันราสยาน สูตรชาร์โคล&ข่อย,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture384.png,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,-,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,ยาสีฟันสมุนไพร,"Calcium Carbonate, Glycerin, Sodium Lauryl Sulfate, Menthol, Hydrated Silica, Camphor, Eugenia Caryophyllus Bud Oil, Borneol, Charcoal Powder, Sodium Benzoate, Sorbitol, Mentha Spicata Herb Oil, Mentha Piperita Oil, Streblus Asper Leaf Powder ",ไม่ระบุ,,0,-,-,"ทำให้ฟันขาว, ลดอาการเสียวฟัน, ลดการสะสมของแบคทีเรีย",
385,8859269002384,ยาสีฟันราสยาน สูตรมะพร้าว,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture385.png,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,-,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,ยาสีฟันสมุนไพร,"Calcium Carbonate, Glycerin, Sodium Lauryl Sulfate, Borneol, Camphor, Menthol, Eugenia Caryophyllus Flower Oil, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Sodium Benzoate, Coconut Oil",ไม่ระบุ,-,0,-,-,"ลดอาการเสียวฟัน, ลดการสะสมของแบคทีเรีย",
386,8852525369047,ยาสีฟันราสยาน แบบหลอด,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture386.png,บริษัท โอสถเฮอร์บัล จำกัด,-,ที.พี.โฟร์ อินเตอร์เนชั่นแนล จำกัด,ยาสีฟันสมุนไพร,"Sorbitol, Water, Hydrated Silica, Glycerin, Calcium Carbonate, Sodium Lauryl Sulfate, Sodium Bicarbonate, Propylene Glycol, Menthol, Magnesium Aluminum Silica, Sodium Benzoate, CI77891, Mentha Piperita Oil, Clove Oil, Camphor, PEG-40 Hydrogenated Castor Oil, Borneol, Sodium Saccharin, Aloe Barbadensis Leaf Powder, Psidium Guajava Leaf Extract",ไม่ระบุ,-,0,-,-,"ทำให้้ฟันขาว, ลดอาการเสียวฟัน, ป้องกันฟันผุ",
387,8851826674096,ยาสีฟัน โอเค เฮอเบิ้ล รส ดับเบิ้ลมินท์,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture387.png,บริษัท เทพไทยโปรดัคท์ จำกัด,-,บริษัท แมสมาร์เกตติ้ง จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Calcium Carbonate, Hydrated Silica, Sodium Lauryl Sulfate, Cellulose Gum, Menthol, Eugenia Caryophyllus Bud Oil, Flavor, Borneol, Camphor, Mentha Piperita Leaf Oil, Eucalyptus Globulus Leaf Oil, Psidium Guajava Leaf Extract, Sodium Benzoate, Sodium Fluoride, Sodium Saccharin, CI42090, Citric Acid",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,"ป้องกันฟันผุ, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
388,8851826674133,ยาสีฟัน โอเค เฮอเบิ้ล รส แตงโม,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture388.png,บริษัท เทพไทยโปรดัคท์ จำกัด,-,บริษัท แมสมาร์เกตติ้ง จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Calcium Carbonate, Hydrated Silica, Sodium Lauryl Sulfate, Cellulose Gum, Menthol, Flavor, Eugenia Caryophyllus Bud Oil, Borneol, Camphor, Mentha Piperita Leaf Oil, Eucalyptus Globulus Leaf Oil, Psidium Guajava Leaf Extract, Cinnamomum Zeylanicum Bark Extract, Sodium Benzoate, Sodium Fluoride, Sodium Saccharin, CI14720, CI45430, CI42090, CI19140, CI16255, Citric Acid",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,"ป้องกันฟันผุ, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
389,8850279241701,ยาสีฟันเดนท์พลัส,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture389.png,บริษัท เกรทเตอร์ โพลี แมนูแฟคเจอริ่ง จำกัด,-,-,ยาสีฟันสมุนไพร,"Aqua, Silica, Sorbitol, Glycerin, Calcium Carbonate, Sodium Lauryl Sulfate, Menthol, Mentha Arvensis Herb Oil, Cellulose Gum, Camphor, Eugenia Caryophyllus Leaf Oil, Titanium Dioxide, Borneol, Sodium Benzoate, Streblus Asper Leaf Extract, Glycyrrhiza Glabra Root Extract, Psidium Guajava Leaf Extract",ไม่ระบุ,หากมีอาการแพ้ให้หยุดใช้ และพบแพทย์ทันทีถ้ามีอาการรุนแรง,0,-,-,"ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
390,8851929022565,ยาสีฟันเดนท์พลัส multi care sensitive & gum,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture390.png,บริษัท รูเบียอุตสาหกรรม จำกัด,-,-,ยาสีฟันผสมฟลูออไรด์,"Water, Hydrated Silica, Glycerin, Sorbitol, Potassium Nitrate, Sodium Coco-Sulfate, Flavor, Silica, Xanthan Gum, Menthol, Cellulose Gum, Sodium Benzoate, Sodium Saccharin, Titanium Dioxide, Sodium Fluoride, Sodium Lauroyl Sarcosinate, Zinc Lactate",ไม่ระบุ,"เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับฟลูออไรด์จากแหล่งอื่นด้วยให้ปรึกษาแพทย์ หรือทันตแพทย์, มีสาร Sodium Fluoride, หากเกิดการระคายเคือง โปรดหยุดใช้, เก็บให้พ้นมือเด็ก, โปรดปรึกษาแพทย์หรือทันตแพทย์ทันที หากเกิดอาการหน้าหรือปากพอง, ไม่แนะนำให้ใช้ในเด็กอายุต่ำกว่า 12 ปี เว้นแต่ทันตแพทย์หรือแพทย์แนะนำ",1,0,-,"ป้องกัันฟันผุ, ลดอาการเสียวฟัน, ดูแลสุขภาพเหงือก, ไม่มีสาร SLS",
391,8858723702921,ยาสีฟันยินตัน ออริจินัล,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture391.png,บริษัท เค เพาเวอร์ แมเนจเม้นท์ กรุ๊ป จำกัด,-,บริษัท ซีโน-แปซิฟิค เทรดดิ้ง (ไทยแลนด์) จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Glycerin, Propylene Glycol, Hydrated Silica, Calcium Carbonate, Menthol, Camphor, Peppermint Oil, Sodium C12-18 AlkylSulfate, Potassium Nitrate, Cellulose Gum, Zinc Citrate, Cyclodextrin, Coconut Oil, Clove Oil, Sodium Chloride, Sodium Fluoride, Borneol, Streblus Asper Leaf Extract, Psidium Guajava Leaf Extract, Sodium Benzoate, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Sodium Lauryl Sulfate, Magnesium Aluminum Silicate, Cetylpyridinium Chloride, Perilla Ocymoides Seed Extract",ไม่ระบุ,"เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์, มีสาร Sodium Fluoride",1,1,1500,"ป้องกันฟัันผุ, ลดอาการเสียวฟัน, ดูแลสุขภาพเหงือก",
392,8858723702938,ยาสีฟันยินตัน สเปียร์มินต์,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture392.png,บริษัท เค เพาเวอร์ แมเนจเม้นท์ กรุ๊ป จำกัด,-,บริิษัท ซีโน-แปซิฟิค เทรดดิ้ง (ไทยแลนด์) จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sorbitol, Glycerin, Propylene Glycol, Hydrated Silica, Calcium Carbonate, Menthol, Camphor, Spearmint Oil, Sodium C12-18 AlkylSulfate, Potassium Nitrate, Coconut Oil, Cellulose Gum, Zinc Citrate, Cyclodextrin, Sodium Chloride, PEG-40 Hydrogenated Castor Oil, Sodium Benzoate, Psidium Guajava Leaf Extract, Sodium Lauryl Sulfate, Clove Oil, Sodium Fluoride, Borneol, Polysorbate 20, Magnesium Aluminum Silicate, Propolis Extract, Titanium Dioxide, Perilla Ocymoides Seed Extract, Streblus Asper Leaf Extract, Cetylpyridinium Chloride",ไม่ระบุ,"เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์, มีสาร Sodium Fluoride",1,1,1500,"ป้องกันฟัันผุ, ลดอาการเสียวฟัน, ดูแลสุขภาพเหงือก",
393,8850485013109,ยาสีฟันสุภาภรณ์ แบบตลับ,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture393.png,บริษัท สมุนไพรสุภาภรณ์ อิมปอร์ต เอ็กซปอร์ต จำกัด,-,บริษััท สยามเซฟเวย์เทรดดิ้ง จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Sodium Bicarbonate, Sorbitol Solution, Sodium Lauryl Sulfate, Hydrated Silica, Sodium Chloride, Potassium Nitrate, Calcium Carbonate, Deionized Water, Camphor, Borneol, Flavor, Menthol, Clove Oil, Propylene Glycol, Sodium Fluoride, Sodium Carboxymethyl Cellulose ",ไม่ระบุ,"มีสาร Sodium Fluoride, เด็กอายุต่ำกว่า 6 ปี ควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีัผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,0,-,"ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
394,9555019002107,ยาสีฟันจอร์แดน step 1 กลิ่น สตรอเบอร์รี่,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture394.png,Fulijaya Manufacturing Sdn. Bhd.,บริษัท ล็อกซเล่ย์ เทรดดิ้ง จำกัด,บริษัท ล็อกซเล่ย์ เทรดดิ้ง จำกัด,ยาสีฟันผสมฟลูออไรด์,"Sorbitol, Aqua, Hydrated Silica, Cellulose Gum, Flavor, PEG-32, Sodium Benzoate, Sodium Saccharin, Cocamidopropyl Betaine, Sodium Fluoride, Trisodium Phosphate, Sodium Chloride, CI42090",1-5 ปี,"เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์, มีสาร Sodium Fluoride 500 ppm",1,1,500,"ดูแลฟันน้ำนม, ไม่มีสาร SLS",
395,9555019004569,ยาสีฟันจอร์แดน step 2 กลิ่น กรีนแอปเปิ้ล,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture395.png,Fulijaya Manufacturing Sdn. Bhd.,บริษัท ล็อกซเล่ย์ เทรดดิ้ง จำกัด,บริษัท ล็อกซเล่ย์ เทรดดิ้ง จำกัด,ยาสีฟันผสมฟลูออไรด์,"Sorbitol, Aqua, Hydrated Silica, Flavor, Cellulose Gum, PEG-32, Sodium Benzoate, Sodium Saccharin, Cocamidopropyl Betaine, Sodium Fluoride, Trisodium Phosphate, Sodium Chloride, CI19140, CI42090",6-12 ปี,"เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์, มีสาร Sodium Fluoride",1,1,1000,"ดูแลฟันแท้ที่เกิดใหม่, ไม่มีสาร SLS",
396,8850002041073,ยาสีฟันซอลล์ เสน่ห์,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture396.png,บริษัท ไลอ้อน (ประเทศไทย) จำกัด,-,บริษัท สหพัฒนพิบูล จำกัด (มหาชน),ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Hydrated Silica, Sorbitol, Sodium Chloride, Sodium Lauryl Sulfate, Flavor, Propylene Glycol, Cellulose Gum, Sodium Benzoate, Sodium Fluoride, CI77891, Yeast Ferment Extract, Sodium Hydroxide, Sodium Saccharin, Glycerin, Corchorus Olitorius Leaf Extract, CI19140, CI17200",ไม่ระบุ,"มีสาร Sodium Fluoride 1500 ppm, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์",1,1,1500,"ป้องกันฟันผุ, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก",
397,8851123171045,ยาสีฟันสมุนไพรโบตัน เฮอร์เบิล เฟรช,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture397.png,บริษัท กรีนสวิลล์ จำกัด,-,-,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Sorbitol, Calcium Carbonate, Aqua, Hydrated Silica, Glycerin, Sodium Coco-Sulfate, Cellulose Gum, Sodium Monofluorophosphate, Aroma, Potassium Sorbate, Potassium Nitrate, Sodium Benzoate, Menthol, Sodium Saccharin, Xanthan Gum, Mentha Piperita Oil, Glycyrrhiza Glabra Root Extract, Streblus Asper Leaf Extract, Psidium Guajava Leaf Extract, Camellia Sinensis Leaf Extract, Eugenia Caryophyllus Flower Oil, Methyl Diisopropyl Propionamide, O-Cymen-5-Ol, Propylene Glycol, CI14700, CI17200, CI19140, CI42090, Maltodextrin ",ไม่ระบุ,"มีสาร Sodium Monofluorophosphate, เด็กอายุต่ำกว่า 6 ปีควรใช้ยาสีฟันปริมาณน้อยกว่าเมล็ดถั่วเขียวและมีผู้ใหญ่ดูแลขณะแปรงฟัน ในกรณีที่เด็กได้รับสารฟลูออไรด์จากแหล่งอื่นด้วย ให้ปรึกษาแพทย์หรือทันตแพทย์, ควรเก็บให้พ้นมือเด็ก ห้ามกลืน หากเกิดการระคายเคืองควรหยุดใช้และปรึกษาแพทย์",1,0,-,"ป้องกันฟันผุ, ลดอาการเสียวฟัน, ลดการสะสมของแบคทีเรีย, ดูแลสุขภาพเหงือก, ไม่มีสาร SLS",
398,ไม่ระบุ,ยาสีฟันทิสมา เฮิร์บ,https://raw.githubusercontent.com/dental-anamai/toothpaste-anamai/e216355abfa785c574b00a9555cdc9802969e938/public/toothpaste-images/Picture398.png,บริษัท เค เพาเวอร์ แมเนจเม้นท์ กรุ๊ป จำกัด,-,บริษัท ฝนดอกไม้ จำกัด,ยาสีฟันสมุนไพรผสมฟลูออไรด์,"Water, Sodium Lauryl Sulfate, Sodium Benzoate, Sodium Chloride, Sodium Bicarbonate, Magnesium Aluminum Silicate, Cellulose Gum, Glycerin, Sorbitol, Propylene Glycol, Menthol, Camphor, Borneol, Clove Oil, Peppermint Oil, Psidium Guajava Leaf Extract, Streblus Asper Leaf Extract, PEG-40 Hydrogenated Castor Oil, Potassium Nitrate, Hydrated Silica, Titanium Dioxide, Zinc Citrate, Cetylpyridinium Chloride, Glyceryl Glucoside, Cyclodextrin, Perilla Ocymoides Seed Extract, Vitamin C, Strontium Acetate, Sodium Fluoride",ไม่ระบุ,เด็กอายุต่ำกว่า 10 ปีควรใช้ยาสีฟันปริมาณเท่าเมล็ดถั่วเขียว และมีผู้ใหญ่ดูแลขณะแปรงฟัน หากมีการระคายเคืองควรหยุดใช้,1,0,-,"ทำให้ฟันขาว, ลดการสะสมของแบคทีเรีย",
